Account_ID,Customer_ID,Account_Type,Branch_Code,Balance_PHP,Credit_Score,Interest_Rate,Loan_Amount_PHP,Loan_Type,Loan_Status,Transaction_ID,Transaction_Type,Transaction_Amount_PHP,Transaction_Date,Merchant_ID,Merchant_Category,Card_Type,Credit_Limit_PHP,Overdue_Amount_PHP,Monthly_Income_PHP
428052,2302,Current,ILO,47292.63,338,5.25,13778.49,Home,Approved,2551255,Debit,40391.73,12/10/2023,823256,Groceries,Credit,7304.22,29118.47,66152.73
604460,5589,Savings,MNL,49404.34,806,8.88,320082.14,Personal,Rejected,6611901,Credit,12557.11,5/18/2023,139184,Healthcare,Credit,99917.17,2096.9,14098.95
168456,2643,Savings,DVO,17066.98,682,4.28,469518.93,Business,Pending,3462854,Credit,3313.31,7/31/2022,942588,Travel,Credit,85987.63,20726.8,41828.6
322840,7487,Time Deposit,ILO,78481.24,568,7.09,155707.14,Personal,Closed,6428391,Debit,17915.88,9/12/2023,715427,Groceries,Credit,96173.51,13477.14,75285.7
764108,5742,Time Deposit,GEN,2559.09,792,1.02,196335.92,Business,Pending,3421047,Debit,46878.29,3/25/2023,799641,Travel,Debit,50525.81,22544.11,52402.48
489360,3751,Time Deposit,ILO,14386.23,388,4.47,9687.89,Auto,Pending,8230962,Credit,592.94,12/28/2022,659384,Groceries,Debit,93025.84,28208.14,62157.36
744804,1185,Current,GEN,41417.43,537,7.22,301309.93,Business,Pending,8095050,Credit,13335.29,6/7/2022,432721,Travel,Debit,89649.04,6609.3,92670.9
844712,2158,Current,MNL,3099.61,388,5.22,193285.09,Auto,Rejected,4490948,Credit,20021.93,6/1/2023,937669,Shopping,Debit,88140.35,1893.44,74804.26
170988,9416,Savings,ILO,36022.66,462,4.23,433680.01,Personal,Rejected,4572227,Debit,27921.1,4/12/2022,593719,Utilities,Credit,56694.18,1964.6,45806
564143,8182,Current,ILO,51370.04,536,5.02,266436.67,Auto,Approved,8603887,Debit,40866.03,8/31/2023,141241,Healthcare,Credit,42515.85,6242.25,63595.53
201121,3286,Savings,DVO,68528.43,505,8.81,401035.15,Business,Pending,6506600,Debit,11936.22,6/1/2023,762364,Travel,Credit,6301.07,26845.21,26980.06
512191,7815,Savings,DVO,43338.91,374,2.73,413236.59,Home,Approved,1152693,Debit,10391.74,10/7/2023,275753,Utilities,Credit,9960.44,4712,95075.8
800615,4772,Time Deposit,ILO,18076.63,545,6.56,49035.63,Business,Closed,6529230,Credit,33194.45,9/18/2022,777722,Shopping,Debit,24817.97,15296.65,33663.52
875596,9857,Savings,CEB,19995.33,512,3.04,303692.18,Home,Pending,9302627,Credit,35307.08,10/28/2023,870884,Shopping,Debit,31354.86,29847.62,33626.98
920481,5408,Time Deposit,GEN,30377.9,604,6.79,299625.5,Home,Pending,5380550,Credit,36484.36,11/26/2022,760466,Utilities,Credit,57635.33,1386.93,50499.99
475455,7975,Current,CEB,82890.46,369,1.45,310951.15,Business,Pending,6380253,Debit,46082.6,4/17/2022,685300,Groceries,Debit,9405.46,29632.24,89932.15
993270,2787,Current,MNL,5843.62,549,9.87,432953.82,Business,Closed,2348861,Credit,28429.95,7/16/2023,256052,Healthcare,Credit,57159.06,25807.35,38549.88
581899,8656,Time Deposit,GEN,82130.13,394,8.78,246676.35,Business,Pending,7645644,Debit,46549.45,8/2/2022,121035,Travel,Credit,8371.52,24679.67,99226.22
438957,5862,Time Deposit,CEB,36247.33,523,5.23,207665.73,Home,Closed,3683927,Debit,10097.56,7/22/2022,899980,Healthcare,Credit,20428.15,3445.95,61814.77
937323,7593,Savings,CEB,84275.24,471,6.13,91864.69,Personal,Pending,4984529,Debit,13353.64,8/3/2022,280397,Shopping,Credit,52256.94,4283.67,90460.58
249361,1986,Savings,MNL,3493.11,333,8.4,189566.26,Business,Pending,6160147,Debit,38231.57,10/3/2023,622578,Groceries,Credit,86212.09,607.38,94193.43
154593,6222,Time Deposit,MNL,1514.86,835,2.46,493149.45,Home,Approved,8806914,Credit,11456.39,10/4/2023,405825,Groceries,Credit,59566.44,16453.61,27580.14
781873,3262,Current,CEB,13343.93,801,2.61,63675.58,Personal,Pending,8040399,Debit,49049.89,6/22/2023,590403,Groceries,Debit,58483.63,23684.05,68398.55
835551,7411,Current,CEB,68074.97,832,2,48541.97,Personal,Pending,3048997,Debit,35366.84,1/2/2022,892155,Utilities,Debit,90885.18,12805.95,88191.26
534136,5141,Savings,MNL,17060.27,512,1.98,379891.51,Business,Pending,5980497,Debit,36431.83,5/3/2022,550708,Shopping,Debit,46170.74,28760.08,21902.78
769327,6652,Time Deposit,MNL,79552.36,311,5.73,107141.62,Business,Closed,6732106,Credit,33297.9,2/15/2023,612962,Travel,Credit,50762.62,20963.19,61574.62
713899,1822,Time Deposit,DVO,38218.86,452,7.97,59668.49,Home,Pending,4690294,Debit,46315.3,8/10/2023,499785,Utilities,Credit,28033.84,2763.22,27866.79
712772,4232,Savings,MNL,36984.77,464,6.89,195556.72,Home,Closed,8745952,Credit,41585.57,7/12/2023,185726,Groceries,Credit,64757.13,3709.12,85878.65
808948,6243,Time Deposit,MNL,62710.59,556,5.16,400657.43,Home,Closed,2489151,Debit,41341.83,4/16/2022,601369,Groceries,Credit,15177.54,20171.25,25900.97
812178,1958,Savings,DVO,36500.32,749,4.97,12179.48,Business,Approved,7576878,Credit,14463.86,7/27/2022,514134,Travel,Credit,94723.32,22181.16,35496.09
873906,5651,Savings,ILO,98854.59,367,4.69,232851.21,Auto,Pending,3580181,Debit,46603.44,12/24/2022,634673,Travel,Credit,68157.71,7719.12,55298.92
315112,7941,Current,ILO,90060.08,319,3.24,450709,Personal,Closed,7557527,Credit,29839.94,8/22/2022,378083,Shopping,Debit,15372.27,5194.78,59927.84
294028,3957,Current,CEB,81708.51,839,4.88,128105.11,Business,Pending,4058971,Debit,35338.71,5/4/2023,335866,Healthcare,Credit,18351.94,1320.65,78370.58
514153,7104,Current,MNL,47054.41,515,2.04,100701.67,Business,Approved,1778103,Debit,2624.06,7/12/2022,167601,Groceries,Debit,43337,17921.07,31692.84
887051,4648,Current,CEB,38945.32,513,1.12,231815.3,Auto,Pending,2533226,Debit,25906.82,4/30/2022,487290,Healthcare,Credit,16856.96,27383.03,24920.37
791435,5155,Savings,MNL,12986.95,443,1.92,458171.93,Personal,Pending,6584353,Debit,30402.64,2/10/2022,363710,Healthcare,Debit,62755.48,16463.58,22760.97
692821,3601,Time Deposit,CEB,35170.11,665,6.14,328522.65,Business,Pending,1435147,Debit,17674.18,4/22/2022,198991,Groceries,Credit,70754.82,5500.25,71218.51
473755,3846,Time Deposit,MNL,1374.16,358,2.06,219792.97,Home,Approved,1806284,Debit,4456.25,5/12/2022,387341,Travel,Debit,22269.53,28600.32,74520.14
399711,4036,Time Deposit,ILO,22543.5,675,3.66,456277.04,Auto,Pending,7230987,Credit,13950.77,10/21/2022,983507,Travel,Credit,33611.64,15014.34,56478.97
966555,5203,Savings,MNL,54676.89,395,4.44,202796.31,Business,Pending,2814069,Debit,23900.9,6/23/2023,569132,Travel,Debit,26162.78,23744.44,90618.95
645884,6888,Savings,GEN,98175.71,649,5.24,261757.76,Auto,Pending,2835595,Credit,22280.92,12/2/2023,780965,Healthcare,Credit,75618.94,10643.27,19112.21
571878,5863,Savings,ILO,15934.96,772,5.64,416774.6,Auto,Pending,2254277,Debit,11572.36,6/26/2023,170639,Groceries,Debit,59991.48,19169.48,97631.61
168230,9929,Current,MNL,64189.74,824,4.52,352171.6,Auto,Pending,2182242,Debit,23690.43,5/3/2022,431794,Healthcare,Debit,67490.35,1334.94,61752.04
203039,6549,Current,DVO,36579,800,4.91,130670.25,Auto,Pending,5273251,Credit,49713.83,6/24/2022,252999,Travel,Credit,62219.41,28883.52,70154.62
328862,3996,Time Deposit,DVO,26539.13,716,5.76,48426.47,Business,Rejected,7732207,Credit,35571.34,11/14/2023,624834,Shopping,Credit,38496.97,25187.15,16983.63
818815,8714,Savings,MNL,58121.12,398,9.91,454041.99,Business,Rejected,9324319,Debit,12177.44,11/10/2022,900407,Travel,Credit,50311.64,18262,10966.97
489070,8694,Current,ILO,61703.59,591,4.38,124461.02,Personal,Rejected,1245642,Credit,24476.49,1/26/2023,182125,Travel,Debit,82035.3,26099.05,30147.88
842990,5148,Current,DVO,29648.47,434,9.19,257143.04,Home,Pending,2431816,Debit,12279.87,11/19/2022,791800,Groceries,Credit,33782.08,17324.35,21257.83
345364,1316,Current,GEN,43307,734,9.35,122167.82,Business,Approved,3866434,Debit,26977.66,9/22/2022,183563,Shopping,Credit,51220.88,481.53,36389.04
645245,3268,Time Deposit,MNL,27060.14,368,4.78,167766.46,Personal,Approved,6376198,Debit,23110.11,9/3/2023,325803,Healthcare,Debit,54924.09,1221.87,70495.07
590109,4704,Time Deposit,GEN,81886.07,383,7.96,225988.91,Auto,Rejected,8563055,Credit,48565.22,3/11/2022,148751,Utilities,Credit,14819.23,1276.22,68309.73
209559,6629,Current,GEN,10582.55,362,4.24,255370.12,Home,Pending,9277054,Debit,23582.25,5/31/2023,228870,Healthcare,Debit,45192.6,24259.79,95093.25
723544,3201,Time Deposit,MNL,95457.8,531,5.61,206509.91,Personal,Rejected,9612189,Credit,1913.86,4/21/2022,715648,Groceries,Credit,23446.61,4749.38,42308.17
640453,6813,Savings,ILO,22546.53,470,5.17,376444.67,Personal,Approved,9963918,Debit,14116.18,7/11/2023,808763,Healthcare,Credit,79888.19,440.87,39555.23
800434,8279,Time Deposit,DVO,2979.49,326,7.14,196567.06,Home,Pending,6008631,Debit,3235.43,12/9/2022,358426,Groceries,Debit,22222.46,8769.66,30945.13
862247,9651,Current,CEB,48959.99,673,2.33,329423,Business,Rejected,3937033,Credit,19757.65,1/20/2023,307716,Travel,Debit,9292.2,17065.06,38547.82
895807,6405,Current,DVO,31601.81,599,3.61,61247.58,Business,Approved,7943868,Credit,299.23,9/28/2022,400697,Healthcare,Credit,32910.64,24141.14,63887.51
391706,2159,Current,MNL,80656.06,721,7.64,47300.62,Home,Closed,2977636,Credit,4891.71,12/2/2023,662967,Healthcare,Credit,54991.64,14279.44,14541.43
408834,7792,Savings,DVO,2512.98,479,2.48,323828,Auto,Approved,9508139,Credit,26560.89,2/27/2022,838581,Travel,Credit,21221.51,26238.02,45849.67
668359,9238,Savings,CEB,40842.02,641,5,160248.21,Auto,Closed,9761394,Debit,47358.43,5/3/2023,656376,Groceries,Credit,34024.09,5931.65,23246.93
319505,2963,Time Deposit,ILO,91185.24,386,2.81,407149.01,Auto,Pending,1977137,Credit,23915.56,1/9/2023,303047,Travel,Credit,6925.12,4917.33,32007.34
454982,5172,Savings,ILO,99935.94,752,3.14,95128.94,Business,Pending,1243878,Credit,2500.23,8/9/2022,252978,Healthcare,Debit,91837.25,26171.19,55560.67
243496,7745,Time Deposit,MNL,86854.57,845,3.06,20349.66,Auto,Pending,5026050,Debit,3862.67,3/21/2022,156252,Utilities,Debit,25236.91,14657.71,34566.07
655139,5531,Current,ILO,62338.68,482,5.33,387487.09,Home,Closed,7935732,Credit,37750.69,2/4/2023,114272,Groceries,Debit,69361.29,8071.78,40043.35
538340,5008,Current,GEN,68420.44,592,2.62,255203.59,Business,Approved,7028244,Debit,15759.68,4/5/2023,389940,Travel,Credit,27099.73,27078.9,14289.29
793714,1112,Current,DVO,22842.46,743,2.16,186530.73,Home,Rejected,9657428,Debit,15362.46,11/12/2023,171489,Groceries,Credit,95076.27,1782.25,67998.29
417893,8454,Time Deposit,MNL,33009.85,646,1.49,330249.99,Business,Pending,9457672,Debit,44859.71,1/11/2022,270350,Utilities,Debit,79354.84,6788.76,51608.12
481574,4275,Savings,DVO,17229.45,375,9.75,245235.03,Business,Closed,8195244,Credit,35344.06,11/2/2022,381685,Healthcare,Debit,26970.68,10928.4,15373.05
909916,6914,Current,CEB,14538.09,666,1.74,297469.17,Auto,Rejected,8538590,Credit,38201.14,11/1/2023,191458,Shopping,Credit,90463.39,29585.08,15519.84
243733,3083,Current,DVO,71353.77,432,5.6,243236.36,Business,Approved,5677357,Debit,20282.32,11/30/2022,843587,Groceries,Credit,58159.02,27646.82,64197.82
462841,9546,Current,CEB,57932.75,726,9.03,270406.12,Personal,Pending,6518250,Credit,29443.8,9/28/2023,219643,Healthcare,Debit,9712.62,27859.15,69578.72
775959,4287,Time Deposit,ILO,74910.81,561,6.51,94898.86,Auto,Approved,4119275,Credit,28039.95,7/17/2022,932741,Groceries,Debit,36586.04,13301.68,86786.68
655186,8923,Savings,CEB,39945.32,403,8.97,134871.02,Personal,Rejected,2414628,Debit,22800.67,6/2/2022,175853,Groceries,Debit,99926.69,6836.39,86913.63
110594,4017,Savings,DVO,22196.87,533,5.68,136711.41,Home,Pending,6742883,Debit,15963.43,4/7/2022,134966,Healthcare,Debit,50467.55,28951.19,16185.39
437236,7522,Savings,DVO,36016.55,457,9.45,357125.2,Personal,Pending,9153697,Credit,29562.3,7/16/2023,510532,Travel,Debit,10291.91,13692.02,59053.47
728124,7460,Current,DVO,95931.15,605,2.01,233897.86,Personal,Approved,4303296,Credit,30741.2,10/15/2023,731390,Utilities,Debit,42112.96,14881.91,56431.36
341534,6833,Current,CEB,66611,488,5.77,164714.35,Home,Pending,2096656,Credit,29900.51,8/26/2022,486966,Healthcare,Credit,62352.52,11208.69,85884.87
606365,6588,Savings,DVO,71190.97,797,6.18,280420.25,Home,Approved,3056193,Debit,44753.29,4/26/2023,886423,Travel,Debit,30654.48,4250.66,31256.23
663444,1974,Current,DVO,1703.63,774,4.86,237606.43,Personal,Rejected,4644744,Debit,47103.47,1/6/2023,629652,Utilities,Debit,47133.82,3268.32,93215.81
939772,4024,Time Deposit,CEB,50550.61,829,9.45,90021.71,Auto,Closed,4859578,Credit,43595.21,3/6/2022,969780,Travel,Debit,31324.38,20262.64,54327.79
401925,7660,Time Deposit,CEB,22327.73,442,6.64,161261.39,Business,Rejected,4607440,Debit,40604.1,8/28/2022,353735,Healthcare,Debit,36559.34,21089.94,33791.56
241675,2898,Savings,MNL,68929.68,583,8.4,416203.32,Home,Rejected,8112234,Debit,14317.27,9/8/2023,881957,Groceries,Credit,17584.76,277.26,86127.66
510189,2738,Current,CEB,86558.59,577,2.46,117915.62,Auto,Pending,4804086,Debit,12033.88,6/9/2022,619392,Shopping,Credit,8396.57,15181.6,23721.19
459241,2163,Time Deposit,ILO,65232.62,425,7.52,204152.13,Home,Approved,6042427,Debit,19261.36,11/24/2022,482185,Groceries,Credit,49562.3,13648.89,24005.35
442622,2687,Current,GEN,73698.32,723,2.48,466917.69,Home,Closed,4846496,Debit,36963.57,11/9/2023,873699,Utilities,Debit,60723.13,5206.22,42367.94
709785,8319,Current,MNL,11186.14,377,1.47,393213.75,Home,Rejected,6449176,Debit,29615.46,10/18/2022,425436,Healthcare,Debit,96831.65,26328.75,72747.78
329641,4773,Current,DVO,16430.91,703,9.85,188832.92,Home,Approved,1669793,Credit,28576.32,3/13/2022,994141,Travel,Credit,12524.14,10313.55,52594.16
708584,3860,Time Deposit,GEN,58199.39,828,2.19,230021.55,Auto,Rejected,4670786,Credit,39516.37,10/5/2023,663565,Shopping,Credit,98275.54,9137.87,70541.01
868564,2805,Time Deposit,MNL,84827.92,476,7.39,28721.27,Personal,Closed,9696187,Debit,48537.31,12/19/2022,801054,Healthcare,Credit,14110.98,29681.6,49557.41
776527,2127,Current,ILO,19866.53,818,5.45,170733.93,Auto,Rejected,7216160,Credit,1142.86,8/3/2022,892489,Healthcare,Credit,70191.49,12761.59,98024.91
683786,2475,Current,DVO,4649.64,718,2.18,183348.95,Personal,Rejected,6389994,Credit,34493.1,3/30/2023,123533,Travel,Credit,44042.32,23754.46,69820.85
515606,4286,Savings,ILO,30009.4,656,7.96,203628.07,Personal,Closed,8667686,Credit,12588.91,11/19/2023,407678,Travel,Debit,54413.43,21386.82,24008.17
181577,3221,Current,MNL,27267.24,411,6.13,430060.94,Home,Pending,4572024,Debit,4309.15,8/2/2023,474965,Utilities,Credit,9750.13,25982.23,86665.19
120708,1196,Savings,CEB,6800.93,687,1.43,396534.89,Auto,Pending,3623837,Credit,13734.36,2/13/2023,283313,Travel,Credit,46939.47,128.23,43628.1
728015,4116,Current,CEB,24266.6,555,4.78,141131.64,Personal,Approved,9158287,Credit,25622.07,12/18/2023,679029,Utilities,Credit,11776.82,29838.31,65025.29
505483,4608,Time Deposit,MNL,30661.84,485,3,163874.62,Auto,Pending,1471937,Credit,46205.09,12/31/2023,144499,Utilities,Credit,26262.69,25961.28,16781.01
784577,8257,Current,MNL,34754.58,691,6.88,298908.08,Personal,Pending,9097964,Debit,45714.41,3/17/2022,879108,Shopping,Credit,89991.55,28448.57,18805.46
623064,4602,Current,MNL,27182.59,331,1.27,119832.7,Personal,Rejected,1339195,Credit,23221.19,3/30/2022,296876,Travel,Debit,77368.06,19692.88,50622.18
210006,9593,Time Deposit,CEB,93420.21,724,3.93,51238,Personal,Rejected,4825339,Debit,27968.62,7/17/2022,575928,Healthcare,Credit,73195.5,23673.97,43892.92
122049,5510,Current,MNL,92540.26,504,8.83,10289.52,Home,Approved,7490874,Debit,4867.86,11/24/2023,854339,Shopping,Debit,94777.21,24979.46,89499.24
808660,5914,Current,DVO,87972.86,526,1.19,372226.79,Home,Rejected,2154216,Debit,35305.37,9/13/2023,407595,Healthcare,Credit,6923.69,10936.69,16731.98
971342,5400,Time Deposit,GEN,64307.88,827,4.71,250424.11,Personal,Pending,4161105,Debit,9595.21,6/30/2023,932370,Groceries,Debit,9246.71,14136.73,30006.59
293988,1083,Savings,ILO,82252.93,375,2.82,277779.42,Personal,Approved,4547385,Debit,4250.2,5/15/2022,263325,Travel,Credit,61341.2,5205.22,50502.18
305531,3198,Current,DVO,24001.31,832,4.53,130193.21,Auto,Approved,5827088,Credit,37790.52,8/29/2022,108933,Utilities,Debit,54678.07,6355.44,49948.34
613080,5262,Current,GEN,68258.56,766,1.87,270444.77,Auto,Closed,1769117,Debit,8677.61,10/21/2022,102701,Utilities,Credit,92147.61,11763.42,53840.33
425676,1772,Current,GEN,89349.1,550,7.98,290382.85,Auto,Pending,2567092,Credit,7948.55,9/3/2023,282187,Utilities,Credit,9997.16,7011.17,15847.83
155684,3339,Time Deposit,GEN,60905.1,649,2.95,428428.15,Business,Rejected,7412363,Debit,24386.16,8/25/2022,340595,Groceries,Credit,80331.37,6464.92,99526.17
855783,3563,Savings,MNL,66976.59,537,7.07,484171.39,Home,Approved,3600665,Credit,44934.4,4/24/2022,574849,Groceries,Debit,46837.2,4443.94,65531.02
248670,4535,Savings,CEB,15418.48,478,2.42,116027.08,Personal,Closed,7342182,Credit,25284.2,3/20/2022,513258,Groceries,Credit,80802.25,25927.38,55070.52
707323,6453,Current,MNL,97378.62,336,9.09,15254.06,Auto,Pending,2757489,Debit,39808.76,12/21/2022,679661,Healthcare,Credit,90137.72,6157.69,74012.38
284302,8444,Savings,ILO,12778.31,634,4,425842.47,Business,Rejected,7901488,Debit,159.24,3/7/2022,771118,Utilities,Credit,20479.95,3509.87,15083.11
815730,5245,Time Deposit,GEN,8012.48,808,7.54,490905.29,Auto,Pending,3370415,Credit,5351.44,9/6/2023,462223,Healthcare,Debit,42250.94,15517.78,16608.21
650163,5391,Time Deposit,GEN,80641.18,462,7.96,372930.48,Auto,Closed,8854594,Debit,12102.76,4/22/2022,914563,Travel,Credit,50994.21,15030.55,96885.89
937384,7871,Savings,GEN,61009.49,448,8.36,303637.77,Home,Closed,2527644,Debit,2303.23,1/28/2022,310548,Utilities,Credit,60510.34,29535.36,69329.67
405855,8231,Savings,MNL,62564.54,638,2.15,160997.74,Personal,Approved,5564097,Credit,13018.64,6/1/2023,875582,Shopping,Debit,71262.93,17393.81,35286.29
888159,2451,Savings,CEB,28139.65,484,9.73,449939.02,Home,Closed,2311213,Credit,31087.88,9/12/2022,314920,Shopping,Credit,33864,3332.56,78304.09
980160,3782,Time Deposit,MNL,26779.49,312,5.54,51277.09,Business,Rejected,1633525,Debit,4585.08,1/5/2022,878372,Travel,Debit,22929.99,22632.08,73017.84
607145,5716,Current,ILO,55929,810,9.03,419825.68,Personal,Pending,1600081,Debit,4204.46,8/12/2023,223210,Travel,Debit,86861.32,7419.01,79833.47
432548,8855,Current,ILO,89935.59,342,8.38,453951.35,Personal,Pending,4299066,Debit,32784.41,9/18/2022,298290,Travel,Debit,66023.1,17481.67,52438.04
107869,3469,Savings,CEB,27206.28,581,2.66,95191.83,Business,Closed,1538782,Debit,34941.34,8/12/2022,774718,Travel,Debit,5716.06,4828.75,63906.07
805722,9488,Savings,MNL,2132.53,654,9.7,107624.73,Personal,Closed,3210154,Credit,21949.61,4/25/2023,228810,Utilities,Debit,18635.11,10425.6,18681.05
178090,9739,Time Deposit,DVO,58481.58,460,4.62,317602.34,Business,Approved,5079656,Debit,26619.52,12/2/2023,512550,Utilities,Credit,20678.18,26685.86,24430.69
656529,1370,Time Deposit,CEB,15911.01,500,7.12,288212.66,Home,Pending,8542225,Debit,35000.61,11/29/2023,658949,Travel,Credit,37025.88,27547.08,67861.82
728687,4420,Time Deposit,CEB,44955.93,308,6.66,23908.05,Auto,Rejected,1332712,Credit,9044.31,7/15/2023,156348,Travel,Credit,42214.84,19721.23,64992.69
777894,8040,Time Deposit,DVO,31905.52,619,2.21,69269.11,Auto,Rejected,8105292,Credit,39637.45,11/26/2022,867229,Healthcare,Credit,18842.21,21411.78,26441.85
199221,1373,Savings,GEN,1220.25,405,3.97,316608.42,Auto,Closed,3589704,Debit,19724.08,2/14/2022,245178,Healthcare,Credit,65726.66,3917.94,93847.14
983418,4898,Time Deposit,ILO,24401.14,701,1.71,180223.19,Auto,Rejected,5450944,Debit,30740.86,5/6/2023,352841,Groceries,Debit,31300.29,19710.15,67053.2
183722,7171,Current,CEB,92183.83,524,6.99,476004.4,Home,Closed,1036931,Debit,47711.43,8/18/2022,952978,Groceries,Credit,83800.39,9200.18,49798.23
906920,6354,Savings,ILO,97859.64,749,3.4,420265.31,Auto,Approved,5809444,Debit,24344.3,1/13/2023,674099,Travel,Debit,50142.52,6437.96,38659.31
613261,7953,Savings,GEN,15410.79,443,4.34,389265.13,Home,Closed,1368343,Debit,34885.44,2/2/2023,964205,Shopping,Debit,58312.68,4109.81,89860.99
349255,4506,Savings,DVO,72808.01,344,5.36,168895.19,Home,Approved,1137596,Debit,24427.66,7/16/2022,572570,Shopping,Credit,54513.13,17263.01,32941.78
864018,6227,Time Deposit,MNL,41534.05,589,2.53,195807.38,Personal,Approved,7374643,Debit,46585.78,7/17/2023,812841,Shopping,Credit,66501.96,4347.27,38441.21
125354,9477,Savings,DVO,64696.83,812,8.94,321076.58,Personal,Approved,8762073,Credit,23017.48,2/17/2023,832976,Travel,Debit,34087.93,25454.87,82516.81
787125,7114,Current,ILO,72295.18,664,4.93,293674.01,Auto,Rejected,5762012,Debit,24959.24,6/24/2023,111860,Utilities,Credit,46854.28,5068.29,49422.73
932319,6844,Savings,DVO,35825.5,666,6.19,451859.66,Auto,Approved,3160923,Credit,29113.25,8/8/2022,199562,Shopping,Debit,53891.24,7075.46,12068.3
180220,9115,Savings,ILO,30248.97,445,1.46,248873.59,Home,Pending,7312850,Credit,11266.5,5/13/2023,726602,Utilities,Credit,64966.57,24529.93,94968.77
161366,2008,Time Deposit,GEN,45137.64,785,2.97,305378.64,Home,Pending,7994836,Credit,38203.37,7/25/2022,922941,Healthcare,Debit,17604.72,13200.5,20787.37
958459,7508,Savings,CEB,9280.87,695,9.81,388341.89,Personal,Rejected,4287254,Debit,49529.35,4/12/2022,285979,Shopping,Debit,71250.08,8832.32,34381.94
440790,7347,Time Deposit,CEB,30272.47,487,7.23,29272.16,Personal,Pending,1268460,Credit,11976.63,10/29/2023,993756,Healthcare,Debit,74651.53,22719.32,71364
815351,3078,Savings,CEB,79005.21,570,9.56,205015.05,Business,Pending,5862601,Debit,39111.59,5/18/2023,441915,Utilities,Credit,12288.53,5741.59,99160.57
475814,9680,Time Deposit,CEB,17880.7,508,4.05,221422.81,Business,Pending,4674200,Credit,31865.1,2/9/2023,255512,Groceries,Credit,9434.83,6022.74,66080.83
807425,2366,Time Deposit,ILO,98100.97,518,2.11,219271.08,Home,Closed,2308637,Credit,9115.25,12/22/2023,895411,Travel,Credit,5461.3,12923.67,13780.64
558527,2197,Time Deposit,GEN,36443.55,484,4.72,481312.52,Business,Closed,2035615,Debit,14960.73,5/1/2022,863103,Travel,Debit,27838.8,23333.41,29666.21
275376,2903,Time Deposit,ILO,58820.17,596,7.02,394806.31,Personal,Approved,1256768,Debit,39895.27,4/24/2023,983462,Travel,Credit,6330.08,23333.22,16376.18
385233,8145,Savings,GEN,7235.41,440,7.9,214360.86,Auto,Rejected,6647071,Debit,35371.89,4/14/2022,781048,Utilities,Credit,42817.98,11464.67,93633.29
986361,4443,Time Deposit,MNL,64814.63,337,3.7,190334.58,Business,Approved,6427293,Credit,32390.85,8/13/2022,865335,Healthcare,Credit,16581.51,28345.14,52951.67
378065,9888,Current,ILO,91147.68,358,3.16,193001.49,Business,Approved,6929158,Credit,28198.14,11/15/2023,951914,Shopping,Debit,80393,5536.36,27071.35
406779,6232,Current,MNL,83160.23,830,4.75,446689.59,Auto,Approved,2685476,Credit,21129.38,4/20/2022,861974,Shopping,Debit,39062.68,19581.38,59263.01
849188,9475,Time Deposit,ILO,72279.58,424,1.88,491943.13,Home,Closed,3240694,Debit,35711.65,6/5/2022,852936,Travel,Credit,19438.61,11436.59,96922.64
952950,4719,Time Deposit,GEN,11410.33,634,9.73,295518.14,Business,Approved,5945425,Credit,48820.01,5/20/2023,252750,Healthcare,Credit,56117.27,2038.67,87056.23
234859,3236,Current,MNL,21938.56,692,4.8,190944.15,Auto,Rejected,1634121,Debit,18011.68,1/11/2023,213647,Utilities,Credit,65110.7,28334.73,30481.69
627786,5713,Savings,GEN,44739.32,315,5.36,98326.6,Home,Rejected,9379384,Credit,32381.36,1/21/2023,183196,Shopping,Credit,69099.35,3061.33,21802.04
517207,7725,Time Deposit,MNL,64456.19,760,6.74,77148.14,Business,Closed,9158630,Debit,39079.89,9/20/2022,709067,Utilities,Debit,65611.22,25243.2,75240.93
728422,6879,Savings,ILO,18633.39,324,8.59,340368.82,Auto,Rejected,7328102,Debit,9873.85,7/1/2023,237081,Utilities,Credit,79277.62,28519.86,78261.96
171942,5808,Current,ILO,79108.68,734,1.98,111393.17,Business,Closed,2945809,Debit,31217.03,5/7/2023,614427,Shopping,Credit,12076.84,9036.96,96792.88
616133,1614,Time Deposit,GEN,62957.57,826,2.27,129965.75,Personal,Rejected,3168966,Credit,39450,10/22/2023,337488,Healthcare,Debit,59118.95,11419.65,82867.12
990479,4013,Time Deposit,DVO,52773.99,473,5.94,365460.75,Home,Approved,1579165,Debit,10948.79,11/11/2022,980663,Shopping,Credit,94279.55,25136.95,42842.87
822559,9661,Current,DVO,54926.42,510,4.37,432354.96,Personal,Pending,6863980,Credit,7375.45,5/5/2023,589466,Groceries,Debit,70861.25,11860.93,28550.91
201872,4010,Time Deposit,GEN,10775.06,559,5.74,357019.9,Personal,Pending,2658945,Credit,9449.27,1/26/2022,521885,Groceries,Credit,90633.1,6286.48,48747.03
849009,6172,Savings,DVO,22578.33,809,6.11,134832.04,Business,Pending,9810458,Credit,45803.3,2/9/2023,313226,Travel,Credit,41136.62,28408.27,84471.07
358520,2984,Savings,ILO,32878.97,354,2.26,141374.98,Auto,Approved,8496496,Credit,46641.17,8/14/2022,470767,Groceries,Credit,51244.15,24900.82,54462.25
465773,3515,Current,MNL,6762.7,497,2.86,210151.49,Business,Rejected,8267546,Credit,30250.43,8/27/2022,797452,Groceries,Debit,37363.47,23918.24,95224.79
